"Date","CPU","Mem"
"2016-02-19 16:18:15.119849","0.0","25.515625"
"2016-02-19 16:18:15.119914","0.0","25.515625"
"2016-02-19 16:18:15.119979","0.0","25.515625"
"2016-02-19 16:18:15.120044","0.0","25.515625"
"2016-02-19 16:18:15.120108","0.0","25.515625"
"2016-02-19 16:18:15.120173","0.0","25.515625"
"2016-02-19 16:18:15.120238","0.0","25.515625"
"2016-02-19 16:18:15.120303","0.0","25.51953125"
"2016-02-19 16:18:15.120367","0.0","25.51953125"
"2016-02-19 16:18:15.120433","0.0","25.51953125"
"2016-02-19 16:18:15.120512","0.0","25.51953125"
"2016-02-19 16:18:15.120580","0.0","25.5234375"
"2016-02-19 16:18:15.120645","0.0","25.5234375"
"2016-02-19 16:18:15.120711","0.0","25.5234375"
"2016-02-19 16:18:15.120777","0.0","25.5234375"
"2016-02-19 16:18:15.120844","0.0","25.5234375"
"2016-02-19 16:18:15.120910","0.0","25.5234375"
"2016-02-19 16:18:15.120979","0.0","25.5234375"
"2016-02-19 16:18:15.121048","0.0","25.5234375"
"2016-02-19 16:18:15.121114","0.0","25.5234375"
"2016-02-19 16:18:15.121181","0.0","25.5234375"
"2016-02-19 16:18:15.121247","0.0","25.5234375"
"2016-02-19 16:18:15.121312","0.0","25.5234375"
"2016-02-19 16:18:15.121383","100.0","25.52734375"
"2016-02-19 16:18:15.121451","0.0","25.52734375"
"2016-02-19 16:18:15.121520","0.0","25.52734375"
"2016-02-19 16:18:15.121618","0.0","25.52734375"
"2016-02-19 16:18:15.121701","0.0","25.52734375"
"2016-02-19 16:18:15.121780","0.0","25.53125"
"2016-02-19 16:18:15.121856","0.0","25.53125"
"2016-02-19 16:18:15.121935","0.0","25.53125"
"2016-02-19 16:18:15.122015","0.0","25.5625"
"2016-02-19 16:18:15.122093","0.0","25.5703125"
"2016-02-19 16:18:15.122170","0.0","25.5703125"
"2016-02-19 16:18:15.122253","0.0","25.57421875"
"2016-02-19 16:18:15.122332","0.0","25.578125"
"2016-02-19 16:18:15.122413","0.0","25.59375"
"2016-02-19 16:18:15.122560","0.0","25.6015625"
"2016-02-19 16:18:15.122645","0.0","25.61328125"
"2016-02-19 16:18:15.122719","0.0","25.6171875"
"2016-02-19 16:18:15.122795","0.0","25.6171875"
"2016-02-19 16:18:15.122869","0.0","25.625"
"2016-02-19 16:18:15.122943","0.0","25.62890625"
"2016-02-19 16:18:15.123021","0.0","25.640625"
"2016-02-19 16:18:15.123095","0.0","25.640625"
"2016-02-19 16:18:15.123171","0.0","25.64453125"
"2016-02-19 16:18:15.123259","100.0","25.64453125"
"2016-02-19 16:18:15.123334","0.0","25.64453125"
"2016-02-19 16:18:15.123412","0.0","25.64453125"
"2016-02-19 16:18:15.123487","0.0","25.6484375"
"2016-02-19 16:18:15.123560","0.0","25.6484375"
"2016-02-19 16:18:15.123639","0.0","25.6484375"
"2016-02-19 16:18:15.123714","0.0","25.6484375"
"2016-02-19 16:18:15.123788","0.0","25.6484375"
"2016-02-19 16:18:15.123866","0.0","25.6484375"
"2016-02-19 16:18:15.123943","0.0","25.65234375"
"2016-02-19 16:18:15.124096","0.0","25.65234375"
"2016-02-19 16:18:15.124166","0.0","25.65625"
"2016-02-19 16:18:15.124232","0.0","25.65625"
"2016-02-19 16:18:15.124299","0.0","25.65625"
"2016-02-19 16:18:15.124367","0.0","25.65625"
"2016-02-19 16:18:15.124434","0.0","25.65625"
"2016-02-19 16:18:15.124502","0.0","25.65625"
"2016-02-19 16:18:15.124568","0.0","25.65625"
"2016-02-19 16:18:15.124636","0.0","25.65625"
"2016-02-19 16:18:15.124703","0.0","25.66015625"
"2016-02-19 16:18:15.124772","0.0","25.66015625"
"2016-02-19 16:18:15.124841","0.0","25.671875"
"2016-02-19 16:18:15.124908","0.0","25.68359375"
"2016-02-19 16:18:15.124995","0.0","25.68359375"
"2016-02-19 16:18:15.125072","0.0","25.68359375"
"2016-02-19 16:18:15.125149","0.0","25.6875"
"2016-02-19 16:18:15.125224","0.0","25.6875"
"2016-02-19 16:18:15.125302","0.0","25.69140625"
"2016-02-19 16:18:15.125378","0.0","25.75"
"2016-02-19 16:18:15.125452","0.0","25.7578125"
"2016-02-19 16:18:15.125535","100.0","25.78125"
"2016-02-19 16:18:15.125610","0.0","25.79296875"
"2016-02-19 16:18:15.125686","0.0","25.80078125"
"2016-02-19 16:18:15.125758","0.0","25.80078125"
"2016-02-19 16:18:15.125828","0.0","25.80078125"
"2016-02-19 16:18:15.125898","0.0","25.8203125"
"2016-02-19 16:18:15.125991","0.0","25.83203125"
"2016-02-19 16:18:15.126129","0.0","25.83984375"
"2016-02-19 16:18:15.126240","0.0","25.83984375"
"2016-02-19 16:18:15.126319","0.0","25.83984375"
"2016-02-19 16:18:15.126392","0.0","25.84375"
"2016-02-19 16:18:15.126463","0.0","25.86328125"
"2016-02-19 16:18:15.126529","0.0","25.890625"
"2016-02-19 16:18:15.126594","0.0","25.90625"
"2016-02-19 16:18:15.126659","0.0","25.9296875"
"2016-02-19 16:18:15.126724","0.0","25.94921875"
"2016-02-19 16:18:15.126789","0.0","25.9765625"
"2016-02-19 16:18:15.126854","0.0","25.9765625"
"2016-02-19 16:18:15.126920","0.0","25.9765625"
"2016-02-19 16:18:15.126985","0.0","25.98046875"
"2016-02-19 16:18:15.127051","0.0","25.98046875"
"2016-02-19 16:18:15.127117","0.0","25.99609375"
"2016-02-19 16:18:15.127182","0.0","25.99609375"
"2016-02-19 16:18:15.127253","100.0","25.99609375"
"2016-02-19 16:18:15.127319","0.0","25.99609375"
"2016-02-19 16:18:15.127384","0.0","25.99609375"
"2016-02-19 16:18:15.127449","0.0","25.99609375"
"2016-02-19 16:18:15.127514","0.0","25.99609375"
"2016-02-19 16:18:15.127579","0.0","25.99609375"
"2016-02-19 16:18:15.127644","0.0","25.99609375"
"2016-02-19 16:18:15.127709","0.0","25.99609375"
"2016-02-19 16:18:15.127773","0.0","25.99609375"
"2016-02-19 16:18:15.127838","0.0","25.99609375"
"2016-02-19 16:18:15.127912","0.0","25.99609375"
"2016-02-19 16:18:15.127976","0.0","25.99609375"
"2016-02-19 16:18:15.128041","0.0","25.99609375"
"2016-02-19 16:18:15.128106","0.0","25.99609375"
"2016-02-19 16:18:15.128171","0.0","25.99609375"
"2016-02-19 16:18:15.128236","0.0","25.99609375"
"2016-02-19 16:18:15.128301","0.0","25.99609375"
"2016-02-19 16:18:15.128365","0.0","25.99609375"
"2016-02-19 16:18:15.128430","0.0","25.99609375"
"2016-02-19 16:18:15.128494","0.0","25.99609375"
"2016-02-19 16:18:15.128559","0.0","25.99609375"
"2016-02-19 16:18:15.128624","0.0","25.99609375"
"2016-02-19 16:18:15.128688","0.0","26.00390625"
"2016-02-19 16:18:15.128753","0.0","26.00390625"
"2016-02-19 16:18:15.128818","0.0","26.01171875"
"2016-02-19 16:18:15.128884","0.0","26.01171875"
"2016-02-19 16:18:15.128949","0.0","26.01171875"
"2016-02-19 16:18:15.129014","0.0","26.01171875"
"2016-02-19 16:18:15.129079","0.0","26.015625"
"2016-02-19 16:18:15.129144","0.0","26.03125"
"2016-02-19 16:18:15.129208","0.0","26.046875"
"2016-02-19 16:18:15.129273","0.0","26.0703125"
"2016-02-19 16:18:15.129338","0.0","26.09375"
"2016-02-19 16:18:15.129403","0.0","26.09375"
"2016-02-19 16:18:15.129469","0.0","26.09375"
"2016-02-19 16:18:15.129534","0.0","26.12109375"
"2016-02-19 16:18:15.129599","0.0","26.125"
"2016-02-19 16:18:15.129665","0.0","26.125"
"2016-02-19 16:18:15.129731","0.0","26.13671875"
"2016-02-19 16:18:15.129796","0.0","26.140625"
"2016-02-19 16:18:15.129861","0.0","26.140625"
"2016-02-19 16:18:15.129954","0.0","26.1484375"
"2016-02-19 16:18:15.130020","0.0","26.15234375"
